Date,Open,High,Low,Close,Volume,Adj Close
2015-12-01,61.080002,62.540001,58.27,60.82,8280700,59.92329
2015-11-02,63.009998,63.189999,59.50,61.389999,7570600,60.484886
2015-10-01,56.990002,64.00,55.889999,62.57,9651600,61.448528
2015-09-01,53.00,58.959999,52.740002,56.84,9402100,55.821228
2015-08-03,58.619999,59.32,42.049999,54.709999,11027700,53.729404
2015-07-01,53.860001,59.310001,53.310001,57.93,8383200,56.735264
2015-06-01,51.959999,54.75,51.099998,53.619999,7300600,52.514153
2015-05-01,49.950001,52.23,48.57,51.959999,7193600,50.888386
2015-04-01,94.279999,95.279999,47.25,49.580002,8945300,48.403477
2015-03-02,93.330002,99.199997,91.220001,94.699997,9302200,46.226391
2015-02-02,87.68,94.830002,85.860001,93.489998,8364300,45.635746
2015-01-02,82.129997,89.589996,78.559998,87.529999,13870200,42.571075
2014-12-01,81.00,84.199997,78.440002,82.050003,10441700,39.905827
2014-11-03,75.970001,81.639999,75.470001,81.209999,7751000,39.49728
2014-10-01,75.68,77.669998,70.769997,75.559998,11662300,36.598175
2014-09-02,77.699997,77.980003,73.779999,75.459999,8309800,36.54974
2014-08-01,77.50,78.470001,76.160004,77.809998,6113400,37.687984
2014-07-01,77.889999,80.639999,77.120003,77.68,8288300,37.49884
2014-06-02,73.220001,78.349998,73.160004,77.379997,7953700,37.354019
2014-05-01,70.75,73.779999,69.139999,73.239998,8207800,35.355495
2014-04-01,73.639999,74.980003,67.93,70.620003,11299100,33.965752
2014-03-03,70.010002,78.639999,70.00,73.379997,11981000,35.293213
2014-02-03,71.00,75.190002,68.669998,70.959999,14859500,34.12928
2014-01-02,78.07,78.269997,70.870003,71.120003,14449300,34.077286
2013-12-02,81.489998,81.690002,75.910004,78.389999,9177900,37.560719
2013-11-01,81.540001,82.50,79.00,81.459999,9009600,39.031715
2013-10-01,76.980003,81.620003,74.449997,81.050003,9803300,38.710594
2013-09-03,71.699997,77.839996,70.93,76.970001,7917400,36.761929
2013-08-01,72.269997,74.269997,69.860001,70.519997,6942000,33.681316
2013-07-01,66.089996,73.519997,65.82,71.290001,10386600,33.952419
2013-06-03,63.259998,67.480003,62.310001,65.510002,10639400,31.19965
2013-05-01,60.549999,64.93,59.599998,63.139999,8117600,30.070917
2013-04-01,57.130001,60.919998,56.650002,60.84,10004100,28.878136
2013-03-01,54.630001,58.970001,54.00,56.950001,11386600,27.031719
2013-02-01,56.57,57.099998,52.52,54.849998,10691400,26.034939
2013-01-02,54.59,57.27,53.68,56.119999,14003100,26.538023
2012-12-03,52.139999,54.900002,49.560001,53.630001,15941100,25.360552
2012-11-01,45.740002,52.310001,45.389999,51.869999,16414900,24.528282
2012-10-01,50.93,51.299999,44.27,45.900002,20506000,21.615252
2012-09-04,49.450001,52.00,48.990002,50.709999,15275000,23.880379
2012-08-01,45.470001,50.060001,43.040001,49.610001,18684100,23.362366
2012-07-02,53.439999,54.279999,45.09,45.279999,17317800,21.240725
2012-06-01,53.110001,55.970001,51.029999,53.32,16391200,25.012268
2012-05-01,57.509998,58.43,51.43,54.889999,16772700,25.748751
2012-04-02,56.029999,62.00,55.959999,57.369999,22120400,26.829767
2012-03-01,48.689999,56.549999,48.099998,55.889999,14162600,26.137627
2012-02-01,48.34,49.360001,47.41,48.560001,9457700,22.709665
2012-01-03,46.849998,48.619999,45.279999,47.919998,12849700,22.331516
2011-12-01,43.200001,46.50,42.669998,46.009998,9976200,21.441425
2011-11-01,41.330002,44.700001,40.549999,43.48,14397400,20.262403
2011-10-03,36.849998,43.43,35.119999,42.360001,14783700,19.663567
2011-09-01,38.84,42.00,36.419998,37.290001,17193300,17.310066
2011-08-01,40.439999,40.77,33.720001,38.619999,20648800,17.927452
2011-07-01,39.619999,41.110001,38.900002,40.09,15559700,18.543945
2011-06-01,36.540001,39.790001,34.610001,39.490002,13540800,18.266411
2011-05-02,36.48,37.669998,34.84,36.790001,12528400,17.017504
2011-04-01,37.25,37.66,35.00,36.200001,15321500,16.685005
2011-03-01,33.23,38.209999,31.719999,36.950001,20946900,17.030689
2011-02-01,31.76,34.029999,31.17,32.98,15560300,15.20087
2011-01-03,32.490002,33.779999,30.75,31.530001,19459400,14.47456
2010-12-01,31.01,33.150002,31.01,32.130001,10943200,14.750004
2010-11-01,28.68,31.51,28.440001,30.60,16439500,14.047623
2010-10-01,25.889999,28.799999,25.370001,28.559999,14153700,13.055758
2010-09-01,23.18,26.57,23.030001,25.549999,15139000,11.679783
2010-08-02,25.02,25.719999,22.50,22.98,15978500,10.504948
2010-07-01,24.43,26.440001,23.469999,24.85,19577000,11.300362
2010-06-01,25.75,28.50,24.27,24.299999,21252200,11.050252
2010-05-03,26.02,27.93,24.07,25.889999,24537900,11.773293
2010-04-01,24.540001,27.59,23.950001,25.98,19738400,11.81422
2010-03-01,22.93,26.00,22.870001,24.27,18589500,10.99108
2010-02-01,21.99,23.459999,21.26,22.91,16554300,10.375181
2010-01-04,23.32,24.450001,21.75,21.790001,22427900,9.86797
